Channel_Pre_IBA1,Channel_ROI_Mask,Count_Filtered_Microglia_Soma,Count_Masked_Microglia,Count_Microglia_soma,Count_Microglia_total,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MaskImage,ExecutionTime_06EnhanceOrSuppressFeatures,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08EnhanceOrSuppressFeatures,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10OverlayObjects,ExecutionTime_11MaskObjects,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13ConvertObjectsToImage,ExecutionTime_14SaveImages,ExecutionTime_15SaveCroppedObjects,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureTexture,ExecutionTime_18MeasureObjectSkeleton,ExecutionTime_19MeasureObjectNeighbors,ExecutionTime_20ImageMath,ExecutionTime_21SaveImages,FileName_Microglia_impression_for_MoBIE,FileName_Pre_IBA1,FileName_ROI_Mask,FileName_ROI_MaskForMobie,Frame_Pre_IBA1,Frame_ROI_Mask,Group_Index,Group_Length,Group_Number,Height_Pre_IBA1,Height_ROI_Mask,ImageNumber,ImageSet_ImageSet,MD5Digest_Pre_IBA1,MD5Digest_ROI_Mask,Metadata_Cortex_region,Metadata_FileLocation,Metadata_Frame,Metadata_Iteration,Metadata_Layer,Metadata_Pt_type,Metadata_Sample_number,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MaskImage,ModuleError_06EnhanceOrSuppressFeatures,ModuleError_07IdentifyPrimaryObjects,ModuleError_08EnhanceOrSuppressFeatures,ModuleError_09IdentifySecondaryObjects,ModuleError_10OverlayObjects,ModuleError_11MaskObjects,ModuleError_12ConvertObjectsToImage,ModuleError_13ConvertObjectsToImage,ModuleError_14SaveImages,ModuleError_15SaveCroppedObjects,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureTexture,ModuleError_18MeasureObjectSkeleton,ModuleError_19MeasureObjectNeighbors,ModuleError_20ImageMath,ModuleError_21SaveImages,PathName_Microglia_impression_for_MoBIE,PathName_Pre_IBA1,PathName_ROI_Mask,PathName_ROI_MaskForMobie,ProcessingStatus,Scaling_Pre_IBA1,Scaling_ROI_Mask,Series_Pre_IBA1,Series_ROI_Mask,Threshold_FinalThreshold_Microglia_soma,Threshold_FinalThreshold_Microglia_total,Threshold_OrigThreshold_Microglia_soma,Threshold_OrigThreshold_Microglia_total,Threshold_SumOfEntropies_Microglia_soma,Threshold_SumOfEntropies_Microglia_total,Threshold_WeightedVariance_Microglia_soma,Threshold_WeightedVariance_Microglia_total,URL_Microglia_impression_for_MoBIE,URL_Pre_IBA1,URL_ROI_Mask,URL_ROI_MaskForMobie,Width_Pre_IBA1,Width_ROI_Mask
-1,-1,30.0,30.0,31.0,30.0,0.0,0.0,0.40625,0.0,0.234375,0.828125,2.265625,0.75,3.28125,0.671875,0.609375,0.0,0.015625,0.078125,0.4375,13.65625,0.46875,2.125,4.1875,0.0,0.09375,iba1-NB1FCL1.1-normalized_total_label.tiff,iba1-NB1FCL1.1-normalized.tif,mask-NB1FCL1.1.tif,mask-NB1FCL1.1.tiff,0,0,1,3,61,1694,1694,155,b'eLviV2ioGy0gB7qA9HMabQfTq3iEhzWVAhiUzO0ApXIBoA==',41fa351ca1e783e68074b66171dfa98d,2ee4ec410e42130f8516cf68cad57638,FC,nan,0,1,1,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.029754638671875,0.002637441102415323,0.0743866,0.014652451,-12.28144551111242,-13.603679627337762,1.2865928354611913,0.30898391912063505,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL1.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL1.1.tiff,1637,1637
-1,-1,45.0,45.0,45.0,45.0,0.0,0.0,0.453125,0.0,0.109375,0.609375,1.265625,0.546875,1.90625,0.484375,0.234375,0.0,0.03125,0.03125,0.390625,9.40625,0.859375,1.859375,4.984375,0.0,0.0,iba1-NB1FCL1.2-normalized_total_label.tiff,iba1-NB1FCL1.2-normalized.tif,mask-NB1FCL1.2.tif,mask-NB1FCL1.2.tiff,0,0,2,3,61,1220,1220,156,b'eLviV2ioGy0gB7qA9HMyHG0O0Kl4hIc1lQIYlMztAKd4AaI=',2c8c59cd2823e775214fb8de6b26cade,da4d2fbc1003f52b152c0ece129f3417,FC,nan,0,2,1,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.026834613084793093,0.0025872175768017766,0.06708653,0.014373431,-12.367112646551384,-13.646327435201965,1.3532013625153099,0.35147479081575694,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL1.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL1.2.tiff,1648,1648
-1,-1,4.0,4.0,4.0,4.0,0.0,0.0,0.328125,0.0,0.125,0.59375,1.765625,0.671875,1.90625,0.546875,0.28125,0.015625,0.015625,0.0625,0.109375,10.609375,0.375,0.96875,1.0625,0.0,0.0625,iba1-NB1FCL1.3-normalized_total_label.tiff,iba1-NB1FCL1.3-normalized.tif,mask-NB1FCL1.3.tif,mask-NB1FCL1.3.tiff,0,0,3,3,61,1431,1431,157,b'eLviV2ioGy0gB7qA9HOCtM2MR4tHmheP8LCmUgCDkrkdAKl+AaQ=',25b9a2b3c3ee866574b79a820fe4e54e,a5fc50451c8d72cb164ee11e119a3cb9,FC,nan,0,3,1,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.06220138072967529,0.0028076455369591712,0.15550345,0.015598031,-12.269961842491039,-13.628542993241906,1.4132078264362882,0.29110185806161554,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL1.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL1.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL1.3.tiff,1640,1640
-1,-1,33.0,33.0,33.0,33.0,0.0,0.0,0.34375,0.0,0.21875,1.015625,2.375,0.84375,3.015625,0.796875,0.625,0.0,0.03125,0.109375,0.484375,12.109375,0.296875,1.53125,4.625,0.046875,0.03125,iba1-NB1FCL2.1-normalized_total_label.tiff,iba1-NB1FCL2.1-normalized.tif,mask-NB1FCL2.1.tif,mask-NB1FCL2.1.tiff,0,0,1,2,62,1571,1571,158,b'eLviV2ioGy0gB7qA9HMCtc2MRtvBdCge4WFNpQAGJXM7AKd8AaI=',e4b53c0b4a54c5f6aae02daa1300d9e3,c7ae7f874c933fbb9c4165a820360962,FC,nan,0,1,2,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.02711969316005707,0.002197337709367275,0.06779923,0.012207432,-12.712571739604474,-13.632466263890304,1.8313345296973045,0.347854991974238,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL2.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL2.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL2.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL2.1.tiff,1642,1642
-1,-1,19.0,19.0,22.0,19.0,0.0,0.0,0.375,0.0,0.234375,1.0,2.84375,0.421875,2.328125,0.296875,0.359375,0.0,0.015625,0.015625,0.359375,11.421875,0.640625,1.296875,2.28125,0.03125,0.0625,iba1-NB1FCL2.2-normalized_total_label.tiff,iba1-NB1FCL2.2-normalized.tif,mask-NB1FCL2.2.tif,mask-NB1FCL2.2.tiff,0,0,2,2,62,1430,1430,159,b'eLviV2ioGy0gB7qA9HMCtc2MRotHOhSP8LCmUgCDkrkdAKmCAaQ=',c0fbbfc48cf800f12984f677a5267351,ce29c9ebce9fb8a49dcfb6dedbb08e5a,FC,nan,0,2,2,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03762760162353516,0.0022023044899106025,0.094069004,0.012235025,-12.730870339590503,-13.635637919735064,1.4147914385911537,0.32857675768590244,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL2.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL2.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL2.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL2.2.tiff,1648,1648
-1,-1,63.0,63.0,65.0,63.0,0.0,0.0,0.296875,0.0,0.203125,0.890625,1.9375,0.46875,2.5625,0.609375,0.46875,0.0,0.046875,0.078125,0.734375,10.21875,0.484375,1.9375,7.390625,0.0,0.0,iba1-NB1FCL3.1-normalized_total_label.tiff,iba1-NB1FCL3.1-normalized.tif,mask-NB1FCL3.1.tif,mask-NB1FCL3.1.tiff,0,0,1,2,63,1431,1431,160,b'eLviV2ioGy0gB7qA9HMyBBePo+1g2heP8LCmUgCDkrkdAKmGAaQ=',b063f370923df5820fcf7dee3882213c,2afb437e726de71a178adb17131aeb19,FC,nan,0,1,3,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.018096485733985902,0.002704147808253765,0.045241214,0.015023043,-12.614139490267988,-13.600543207164634,1.4452956618338655,0.3274528709410825,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL3.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL3.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL3.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL3.1.tiff,1576,1576
-1,-1,53.0,53.0,54.0,53.0,0.0,0.0,0.296875,0.0,0.0625,0.578125,1.6875,0.296875,2.46875,0.484375,0.296875,0.015625,0.0,0.0,0.671875,9.25,0.4375,0.8125,3.46875,0.0,0.0,iba1-NB1FCL3.2-normalized_total_label.tiff,iba1-NB1FCL3.2-normalized.tif,mask-NB1FCL3.2.tif,mask-NB1FCL3.2.tiff,0,0,2,2,63,1165,1165,161,b'eLviV2ioGy0gB7qA9HMyHC0e6VQ8wsOaSgEMSuZ2AKuMAaY=',e34ee719550d6c63cac5a79e72027a77,c71575330f2758d9c9e18788ca2d27cf,FC,nan,0,2,3,NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.019659270346164704,0.002398034166544676,0.049148176,0.013322412,-12.440417130382759,-13.585957029902183,1.0042644345095422,0.3420008364802951,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL3.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB1FCL3.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB1FCL3.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB1FCL3.2.tiff,1643,1643
-1,-1,27.0,27.0,29.0,27.0,0.0,0.0,0.15625,0.0,0.25,1.0,3.0625,1.046875,3.421875,0.96875,0.390625,0.015625,0.046875,0.0625,0.328125,14.78125,0.515625,2.171875,3.40625,0.015625,0.046875,iba1-NB5FCL1.1-normalized_total_label.tiff,iba1-NB5FCL1.1-normalized.tif,mask-NB5FCL1.1.tif,mask-NB5FCL1.1.tiff,0,0,1,3,64,1937,1937,162,b'eLviV2ioGy0gB7qA9HMyHW0H06l4hIc1lQIYlMztAK26Aag=',e389a086ecec6356bfb22c0f5e4c5387,c77453ef488ce246f8179a97d4a07e0a,FC,nan,0,1,1,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.034478282928466795,0.002046801242977381,0.08619571,0.011371118,-12.763904877523604,-13.63145065605154,1.5176259508668897,0.4008968166612875,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL1.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL1.1.tiff,1649,1649
-1,-1,18.0,18.0,20.0,18.0,0.0,0.0,0.171875,0.0,0.1875,0.859375,1.6875,0.875,2.375,0.375,0.359375,0.0,0.015625,0.015625,0.28125,10.96875,0.421875,0.953125,1.71875,0.0,0.03125,iba1-NB5FCL1.2-normalized_total_label.tiff,iba1-NB5FCL1.2-normalized.tif,mask-NB5FCL1.2.tif,mask-NB5FCL1.2.tiff,0,0,2,3,64,1328,1328,163,b'eLviV2ioGy0gB7qA9HMyHW0O0Kl4hIc1lQIYlMztAK/AAao=',8882b69c81a0010af68edc3c55c4125c,51d1156ea69539f71776b1d035a5f4b1,FC,nan,0,2,1,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.036530816555023195,0.002365663256496191,0.09132704,0.013142574,-12.665268318387998,-13.64033408526052,1.329870942940676,0.3674856516130203,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL1.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL1.2.tiff,1650,1650
-1,-1,27.0,27.0,28.0,27.0,0.0,0.0,0.21875,0.0,0.140625,0.46875,1.890625,0.6875,2.078125,0.609375,0.484375,0.0,0.015625,0.046875,0.5625,12.984375,0.578125,1.5,2.703125,0.0,0.046875,iba1-NB5FCL1.3-normalized_total_label.tiff,iba1-NB5FCL1.3-normalized.tif,mask-NB5FCL1.3.tif,mask-NB5FCL1.3.tiff,0,0,3,3,64,1749,1749,164,b'eLviV2ioGy0gB7qA9HMyheTV0eKR5sUjPKypFMCgZG4HALHGAaw=',2771675a009b861cab24f9cab5265a99,79d8dc857c052e1d680e367976a8a509,FC,nan,0,3,1,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03110466003417969,0.0018911239877343177,0.07776165,0.010506244,-12.870965510757344,-13.638943231331579,1.5101360340950032,0.4372759370477044,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL1.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL1.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL1.3.tiff,1649,1649
-1,-1,27.0,27.0,27.0,27.0,0.0,0.0,0.390625,0.0,0.109375,0.828125,2.25,0.609375,2.421875,0.5,0.328125,0.0,0.03125,0.078125,0.25,10.578125,0.421875,1.546875,3.609375,0.0,0.0625,iba1-NB5FCL2.1-normalized_total_label.tiff,iba1-NB5FCL2.1-normalized.tif,mask-NB5FCL2.1.tif,mask-NB5FCL2.1.tiff,0,0,1,3,65,1328,1328,165,b'eLviV2ioGy0gB7qA9HMyBeZSo9F2MB2KR3hYUymAQcncDgCvxAGq',e251024abdcb3c0313ac170759aef171,51d1156ea69539f71776b1d035a5f4b1,FC,nan,0,1,2,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.037538456916809085,0.0022575685568153856,0.09384614,0.012542048,-12.791055217869998,-13.636077355951977,1.130254048220358,0.3692624554622035,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL2.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL2.1.tiff,1650,1650
-1,-1,27.0,27.0,27.0,27.0,0.0,0.0,0.28125,0.0,0.1875,0.65625,1.546875,0.453125,2.546875,0.546875,0.34375,0.046875,0.046875,0.125,0.453125,10.78125,0.640625,1.15625,2.140625,0.0,0.078125,iba1-NB5FCL2.2-normalized_total_label.tiff,iba1-NB5FCL2.2-normalized.tif,mask-NB5FCL2.2.tif,mask-NB5FCL2.2.tiff,0,0,2,3,65,1328,1328,166,b'eLviV2ioGy0gB7qA9HMyBeZSo9HikQ7FIzysqRTAoGRuBwCxygGs',42f71abfefc43be8948ca045d25b4999,7193e43aa2d62ae5022bb802f642d329,FC,nan,0,2,2,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03566555678844452,0.0020116054639220237,0.08916389,0.011175586,-12.842087033008628,-13.611493148654919,1.6522115816135412,0.3582144375452978,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL2.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL2.2.tiff,1650,1650
-1,-1,41.0,41.0,41.0,41.0,0.0,0.0,0.25,0.0,0.078125,0.6875,1.96875,0.5625,2.5625,0.5,0.265625,0.046875,0.03125,0.046875,0.984375,14.875,0.8125,1.28125,4.046875,0.03125,0.015625,iba1-NB5FCL2.3-normalized_total_label.tiff,iba1-NB5FCL2.3-normalized.tif,mask-NB5FCL2.3.tif,mask-NB5FCL2.3.tiff,0,0,3,3,65,1921,1921,167,b'eLviV2ioGy0gB7qA9HMyBeZSIz3j0eKR5sUjPKypFMCgZG4HALPQAa4=',6c91f003f9ff884bdea58b6cd764a77e,5238b39994394a11a3bda4597c8b1fc3,FC,nan,0,3,2,NB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03452842533588409,0.0021110134944319725,0.08632106,0.011727853,-12.900317048219929,-13.61425220058791,1.5880314763689307,0.34682142218359413,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-NB5FCL2.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-NB5FCL2.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-NB5FCL2.3.tiff,1631,1631
